STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/7/2023,10.29,0.18,0,0,86,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/7/2023,8.95,0.91,0,0,76,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/7/2023,4.92,0.03,0,0,78,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/7/2023,9.84,0.21,0,0,90,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/7/2023,8.72,0.01,0,0,85,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/7/2023,9.62,0,0,0,81,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/7/2023,8.05,0,0,0,80,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/7/2023,5.14,0,0,0,81,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/7/2023,4.25,0,0,0,86,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/7/2023,11.18,0,0,0,87,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/7/2023,6.49,0,0,0,82,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/7/2023,7.83,0.02,0,0,85,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/7/2023,5.14,0.1,0,0,84,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/7/2023,3.8,0,0,0,89,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/7/2023,6.71,0,0,0,91,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/7/2023,8.05,0.38,0,0,90,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/7/2023,3.8,0,0,0,92,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/7/2023,10.29,1.34,0,0,93,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/7/2023,7.61,0,0,0,83,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/7/2023,7.16,0,0,0,80,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",31/7/2023,4.47,0,0,0,83,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/8/2023,6.93,0,0,0,85,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/8/2023,7.61,0,0,0,85,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/8/2023,3.58,0,0,0,90,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/8/2023,9.17,0,0,0,86,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/8/2023,9.4,0.12,0,0,77,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/8/2023,11.63,0.01,0,0,73,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/8/2023,9.17,0,0,0,82,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/8/2023,7.38,0,0,0,85,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/8/2023,5.59,0,0,0,79,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/8/2023,8.05,0,0,0,86,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/8/2023,9.4,0,0,0,85,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/8/2023,8.5,0,0,0,87,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/8/2023,7.38,0,0,0,81,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/8/2023,8.05,0.8,0,0,76,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/8/2023,9.84,0.2,0,0,78,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/8/2023,9.4,0,0,0,82,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/8/2023,12.97,0.2,0,0,80,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/8/2023,5.37,0,0,0,79,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/8/2023,10.51,0,0,0,84,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/8/2023,7.61,0,0,0,91,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/8/2023,10.29,0,0,0,82,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/8/2023,7.16,0,0,0,90,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/8/2023,12.3,0,0,0,98,77
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/8/2023,11.41,0,0,0,100,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/8/2023,7.83,0,0,0,82,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/8/2023,14.09,0,0,0,77,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/8/2023,9.62,0,0,0,75,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/8/2023,4.7,0,0,0,82,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/8/2023,11.41,0,0,0,87,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/8/2023,12.53,0,0,0,71,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",31/8/2023,5.82,0,0,0,79,54
